place_id,name,latitude,longitude
ChIJhZGTzHBtREARB8RBGJyZ0bs,Waldorf Kindergarten in Gldani,41.8008468,44.832956
ChIJb-44Og5tREARvE1t5BaAJmI,თბილისის 190-ე ბაგა-ბაღი,41.7980116,44.8288225
ChIJ20Dq04ttREARYGcJLDzC9PQ,№135 Kindergarten,41.7998102,44.8284587
ChIJ2YFztwhvREAR9tvfRPVy-M0,საბავშვო ბაგა-ბაღი №48,41.824184,44.78164
ChIJvQ5EXBdvREARYGayBU856_k,საბავშვო ბაღი “ლელილენდი”,41.8253069,44.7870309
ChIJIb2SVqtvREARKy5AVrZR1-A,Kindergarten №50,41.824846,44.7563895
ChIJiZKkuhxzREAR2pEs58uXZvo,№63 Kindergarten,41.7283729,44.7474154
ChIJbyMPgRpzREARwMMSZi2qO9Y,Tsitsinatela Private Kindergarten,41.7245269,44.74326569999999
ChIJhYmw8RlzREARFPq9ys0dNSE,ოლიკოს საბავშვო ბაღი,41.72314329999999,44.74735899999999
ChIJje8p1epzREARR1Y7cwVsG1Y,Patronus Kindergarten,41.7232044,44.750006
ChIJVVWV8Q9zREAR3jhxUzh-GhU,Kindergarten № 83,41.7258188,44.7390611
ChIJ06MXXNVzREARMRrBAGenYMg,საბავშვო ბაღი WonderWell,41.7207684,44.7410252
ChIJMS9_owVzREAR348GL_nwCvY,მზის სხივი - ინგლისურენოვანი საბავშვო ბაღი,41.728079,44.7390197
ChIJ8wsOm0VzREARDGqFVMz2bz4,№85 Kindergarten,41.72507179999999,44.72982440000001
ChIJLzdAgfVzREARXrwJROMHSgQ,ბაგა-ბაღი 41 / Kindergarten 41,41.7245536,44.7235944
ChIJ1RHDZQhzREARaCLTKc5Ulfk,Tbilisi Kindergarten 142,41.72946109999999,44.7309115
ChIJkYwgnkBzREARdiqAgjx4lxA,Kindergarten Vakis Auztan,41.7130347,44.7444629
ChIJQzAxjzdzREAROGZgNGEkrO4,თბილისის 133-ე ბაგა ბაღი,41.7104326,44.7534262
ChIJw3Sni0JzREARVDDMIhTKi_c,მარის ბაღი,41.710176,44.733524
ChIJUUZcdnNzREARidN0f5Iu728,თბილისის საბავშვო ბაგა-ბაღი #15,41.728252,44.7841434
ChIJw3ImtnFzREARtYg-xiSGD50,ა(ა)იპ თბილისის N117 საბავშვო ბაგა-ბაღი,41.7275795,44.7733785
ChIJqdGbUSBzREARqHlx9PBbFI8,Neverland Kindergarten,41.7234984,44.7620746
ChIJkeo7PlBzREAR0VDXMsM8VoY,ABC Kindergarten,41.7235661,44.76126389999999
ChIJ12zK9z9zREARYFuqEGsnOIM,Kindergarten Management Agency of Tbilisi,41.724609,44.760114
ChIJG-Sc6IVzREARulBVSSlec5k,Elza's kindergarten / ელზას ბაღი,41.7235149,44.7604801
ChIJ5ReoVAFzREARov_Ko728LD0,# 87 საბავშვო ბაღი,41.7234681,44.7599322
ChIJCXlNxE9zREARQ_Pwb32J6HQ,#171 Kindergarten,41.7222267,44.7585036
ChIJOdN_iiFzREAR8mH1KK5br-s,№171 Kindergarten Korbuda,41.7222725,44.7583464
ChIJRV3gHrdzREARwX6paICxzeI,№52 Kindergarten,41.7268342,44.7710206
ChIJEReDMyxzREARID45IcjTkyU,Montessori Kindergarten,41.7227123,44.7554387
ChIJqQyqUAFzREARDSICl8IPuyo,74-ე საბავშვო ბაგა-ბაღი,41.7246806,44.7723103
ChIJG1JVUtwNREARsOF0BtTjbGA,Tbili Adgili Reggio-inspired kindergarten,41.71481119999999,44.78222479999999
ChIJ1WGVUNVyREARUx8RFY03IuA,ბაგა-ბაღი #211,41.7155449,44.7836933
ChIJsykqVc0MREAR9AX0G0iBAsU,საბავშვო ბაღი ცისარტყელა,41.70955349999999,44.77295290000001
ChIJMU7RFd9zREAREEcOUMmsigs,მწვანე ბაღი - Green Kindergarten,41.7127322,44.7621511
ChIJyZI5NjNzREARugzh3PWZEuc,#1 Kindergarten,41.7078801,44.7686568
ChIJHb8k188MREARn-GPBXS17jQ,Georgian-British Kindergarten - Dambo,41.7054116,44.7672012
ChIJB4eQd6FzREAR1ove4zc6ZZA,Kidsqueen kindergarten,41.716931,44.7682825
ChIJc6LrjZINREARnSN0DNVFuZs,"Private Kindergarten ""Bibo""",41.70490700000001,44.76581729999999
ChIJNa1HA51tREARhui_2rawHac,Tbilisi Kindergarten № 25,41.72714109999999,44.80111549999999
ChIJt7lLacYNREARD32y2CXW-YI,Kindergarten No. 69,41.7129933,44.8030987
ChIJNxktFVgNREARhrOsiafJIA8,"Talentville, kindergarten and creative center",41.71166270000001,44.8038895
ChIJs7PKhokNREARSdmurX_Da1s,კერძო ბაღი,41.7087169,44.7950723
ChIJLahpEYsNREARhhFXSns5mOk,95-ე საბავშვო ბაღი,41.7071455,44.7973849
ChIJd4ld29cMREARnhJghvTwUFA,თბილისის მე-2 ბაგა-ბაღი,41.7102515,44.79239159999999
ChIJYRkgd3UNREARd4CZoSwee78,თბილისის 34-ე ბაგა-ბაღი,41.7102329,44.8070486
